"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_corrientes","vcr_corrientes","compatibilidad_con_corrientes","valor_estrategico_para_corrientes","indice_recuperacion_de_posiciones_corrientes","indice_oportunidades_cercanas_corrientes","indice_objetivos_factibles_corrientes","indice_apuestas_ambiciosas_corrientes","top_20_criterios_corrientes","empleo","empresas","tasa_fem"
"911012","Incomplete watch movements, assembled","Pequenos mecanismos de relojeria, incompletos, montados.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.98750","828","Creció / Se mantuvo","760403.50000","0.00000","0.00000","-1.68659","-0.06042","0","-1.09394","-0.71632","-0.28629","","0","0","0.12582"
"911019","Rough movements of watches","Pequenos mecanismos relojeria en blanco (ebauches).","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.99517","40","Decreció / Se mantuvo","210591.90710","0.00000","0.00000","-2.43442","-1.57140","0","-1.81886","-1.46792","-0.93866","","0","0","0.12582"
"911090","Clock movements, un/partly assembled","Los demas mecanismos de relojeria completos,sin montar o parcialmente","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.16124","583","Se mantuvo / Se mantuvo","193562.59290","0.00000","0.00000","-1.39436","1.29230","0","-0.60147","-0.07069","0.45354","","0","0","0.12582"
"911110","Watch cases of/clad with precious metal","Cajas de relojes, de metales preciosos o chapados de metales preciosos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.84983","1023","Decreció / Decreció","405123.48361","0.00000","0.00000","-0.81430","-0.92904","0","-0.67083","-0.60484","-0.44990","","0","0","0.12582"
"911120","Watch cases of base metal","Cajas de relojes, de metales comunes, incluso dorados y plateados.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.84016","1046","Se mantuvo / Decreció","5257863.17213","0.00000","0.00000","-1.73000","-0.99522","0","-1.32603","-1.08730","-0.75681","","0","0","0.12582"
"911180","Watch cases, nes","Las demas cajas de relojes.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.70984","107","Creció / Creció","886088.41803","0.00000","0.00000","-2.28575","-0.57177","0","-1.54339","-1.08652","-0.51556","","0","0","0.12582"
"911190","Parts of watch cases","Partes de cajas de relojes.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.16760","2716","Decreció / Decreció","2250759.40984","0.00000","0.00000","-0.75597","-0.08382","0","-0.56270","-0.43246","-0.30641","","0","0","0.12582"
"911280","Clock cases, except metal","Las demas cajas y similares para aparatos de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.29988","2917","Se mantuvo / Se mantuvo","126227.24863","0.00000","0.00000","-0.88728","-0.95722","0","-0.84253","-0.82365","-0.77190","","0","0","0.12582"
"911290","Parts of clock cases","Partes de cajas y similares para aparatos de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.10267","2600","Decreció / Se mantuvo","66742.89891","0.00000","0.00000","-1.02861","-0.07129","0","-0.74455","-0.55466","-0.36633","","0","0","0.12582"
"911310","Watch straps, of/clad with precious metal","Pulsera para relojes y sus partes,de metales preciosos o de chapados d","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.18424","558","Decreció / Decreció","1538467.58470","0.00000","0.00000","-1.23782","-1.26378","0","-1.00080","-0.88359","-0.64398","","0","0","0.12582"
"911320","Base metal watch straps","Pulsera para relojes y sus partes,de metales comunes,incluso doradas o","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.06477","2544","Creció / Decreció","5078559.31148","0.00000","0.00000","-1.01507","0.03758","0","-0.70951","-0.50410","-0.30380","","0","0","0.12582"
"911390","Leather/plastic watch straps","Las demas pulseras para relojes y sus partes.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.21470","2792","Creció / Decreció","5359482.30055","0.00000","0.00000","-0.80866","0.44570","0","-0.49839","-0.28054","-0.09571","","s.d.","s.d.","0.42078"
"911410","Clock/watch springs","Muelles, incluidas las espirales, de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.61778","151","Creció / Se mantuvo","228732.59016","0.00000","0.00000","-1.38115","-0.51064","0","-0.90715","-0.62663","-0.23969","","0","0","0.12582"
"911430","Clock/watch dials","Esferas o cuadrantes, de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.22049","2097","Decreció / Decreció","1893807.38525","0.00000","0.00000","-1.52122","-1.25974","0","-1.29475","-1.16844","-0.96812","","0","0","0.12582"
"911440","Clock/watch plates & bridges","Platinas y puentes, de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.65787","132","Decreció / Decreció","519144.37432","0.00000","0.00000","-1.79808","-0.66363","0","-1.22559","-0.88263","-0.42359","","0","0","0.12582"
"911490","Clock/watch parts, nes","Las demas partes de relojeria.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.83020","1057","Decreció / Decreció","9532370.67486","0.00000","0.00000","-1.33944","0.15113","0","-0.82436","-0.49230","-0.12627","","0","0","0.12582"
"920110","Upright pianos","Pianos verticales.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.36579","344","Creció / Creció","2790866.30328","0.00000","0.00000","-1.91714","-1.01008","0","-1.40743","-1.10723","-0.68823","","0","0","0.09506"
"920120","Grand pianos","Pianos de cola.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.44665","275","Creció / Creció","2389004.39344","0.00000","0.00000","-1.60024","-0.41674","0","-1.05885","-0.72898","-0.30594","","0","0","0.09506"
"920190","Harps, keyboard stringed instrument","Clavicordios y demas instrumentos de cuerda con teclado.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.39203","3049","Decreció / Decreció","253888.79508","0.00000","0.00000","-0.15698","-0.24404","0","-0.19790","-0.22271","-0.25492","","0","0","0.09506"
"920210","Bow stringed instruments","Los demas instrumentos musicales de cuerda, de arco.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.08186","2324","Decreció / Decreció","964769.87705","0.00000","0.00000","-0.94832","0.81934","0","-0.49177","-0.17511","0.10467","","0","0","0.09506"
"920290","Stringed instruments nes","Los demas instrumentos musicales de cuerda, excepto de arco.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.12446","2637","Creció / Decreció","4979284.37432","0.00000","0.00000","-0.15189","-0.17876","0","-0.15452","-0.15718","-0.15713","","0","0","0.09506"
"920510","Brass-wind instruments","Instrumentos llamados metales.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.35263","358","Creció / Decreció","1762498.64754","0.00000","0.00000","-1.51533","0.85661","0","-0.75414","-0.25496","0.26903","","0","0","0.09506"
"920590","Wind musical instruments","Los demas instrumentos musicales de viento, excepto los llamados metal","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.69904","1281","Creció / Creció","3643934.22131","0.00000","0.00000","-1.27787","1.02229","0","-0.62015","-0.17628","0.25143","","0","0","0.09506"
"610341","Mens trousers & shorts, wool/hair, knit","Pantalones, pantalones con peto y pantalones cortos:para hombres o ni","Textiles"," XI Textiles y artículos textiles","-1.31844","4148","Creció / Creció","506751.22678","0.00000","0.00000","0.96443","0.08289","0","0.55983","0.31346","-0.00298","","39","10","0.54374"
"920710","Keyboards, electrical/requiring amp","Instrumentos musicales de teclado, excepto los acordeones,sonido elect","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.45239","1694","Creció mucho / Creció","6940038.52732","0.00000","0.00000","-1.84232","-0.30092","0","-1.30457","-0.95863","-0.57501","","0","0","0.09506"
"920790","Musical instruments nes, electric/amp","Los demas instrumentos musicales en los que el sonido se produzca elec","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.12132","2278","Creció / Se mantuvo","5636677.41257","0.00000","0.00000","-0.48183","-0.33682","0","-0.39251","-0.34060","-0.26578","","0","0","0.09506"
"920810","Musical boxes","Cajas de musica.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.36216","1839","Decreció / Decreció","455530.17486","0.00000","0.00000","-1.52954","-1.41946","0","-1.31835","-1.20726","-1.00708","","0","0","0.09506"
"920890","Musical instruments etc nes","Instrumentos musicales (incluye orquestriones, organillos, pajaros can","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.35119","2984","Decreció / Decreció","335218.79781","0.00000","0.00000","0.45587","-0.20160","0","0.24367","0.10470","-0.04176","","0","0","0.09506"
"920930","Strings of musical instruments","Cuerdas armonicas.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.81138","1088","Creció / Se mantuvo","758778.90164","0.00000","0.00000","-0.28297","0.82435","0","0.04793","0.26874","0.48891","","0","0","0.09506"
"920991","Parts/accessories for pianos","Partes y accesorios de pianos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.03144","760","Creció / Creció","1148460.24317","0.00000","0.00000","-1.68856","-0.12678","0","-1.10420","-0.73394","-0.30576","","0","0","0.09506"
"920992","Parts/accessories for string musical instruments","Partes y accesorios de los instrumentos de musica de la pda. 92.02.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.57141","1496","Creció / Decreció","1252182.31967","0.00000","0.00000","-0.27855","1.00954","0","0.06406","0.29978","0.51358","","0","0","0.09506"
"920994","Parts/accessories for amped instruments","Partes y accesorios de los instrumentos de musica de la pda.92.07.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.74002","1218","Creció / Creció","2319597.00820","0.00000","0.00000","-1.16692","1.45468","0","-0.45191","0.03668","0.48953","","0","0","0.09506"
"920999","Parts/accessories for musical instruments","Las demas partes y accesorios de instrumentos de musica.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.97863","848","Creció / Decreció","2354724.68306","0.00000","0.00000","-0.99326","1.89177","0","-0.21907","0.31228","0.79798","","0","0","0.09506"
"930100","Military weapons, not hand guns/swords","Armas de guerra, excepto los revolveres, pistolas y armas blancas.","Maquinaria"," XIX Armas y municiones, partes y accesorios","0.22678","2086","Creció / Creció","7670981.58470","0.00000","0.00000","0.34995","0.18345","0","0.30433","0.27320","0.24423","","0","0","0.11298"
"930200","Revolvers and pistols","Revolveres y pistolas, excepto los de las partidas 93.03 o 93.04.","Maquinaria"," XIX Armas y municiones, partes y accesorios","0.77223","1157","Creció / Creció","2561284.24590","0.00000","0.00000","0.04619","0.67901","0","0.24536","0.37659","0.51247","","0","0","0.11298"
"930310","Muzzle-loading firearms","Armas de avancarga.","Maquinaria"," XIX Armas y municiones, partes y accesorios","0.27007","1992","Creció / Creció","475803.51639","0.00000","0.00000","0.10100","-1.18565","0","-0.13942","-0.32397","-0.43572","","0","0","0.11298"
"930320","Shotguns for sport/hunting","Las demas escopetas y rifles de caza o de tiro deportivo, que tengan,","Maquinaria"," XIX Armas y municiones, partes y accesorios","-0.16187","2708","Creció / Creció","3904414.01366","0.00000","0.00000","0.23821","-1.43320","0","-0.13608","-0.40680","-0.61395","","0","0","0.11298"
